Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),Chlorophyll (ug/L),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V)
20260130,135021,25.912670688333332,-80.13776151333333,0.4,-1.9,7.0,0.0,33.1,-0.02,-0.01,-0.99,5.31,Thruster,17.0,50.2,13026.0,135018.0,20.834,53238.55,35.19,-0.0,-0.0,1.79,59.71,4.35,0.04,1.22
20260130,135022,25.912659281666667,-80.13774886,1.6,-1.8,7.0,0.0,33.1,-0.01,-0.06,-0.92,13.13,Thruster,15.2,73.8,13026.0,135019.0,20.841,53228.64,35.19,-0.0,-0.0,1.78,60.01,4.37,-0.04,1.22
20260130,135023,25.912645965,-80.13773950833334,0.8,-2.0,7.0,0.0,33.1,0.01,0.08,-1.02,8.58,Thruster,23.5,46.9,13026.0,135020.0,20.848,53220.57,35.18,-0.0,-0.0,1.8,60.41,4.4,-0.1,1.22
20260130,135024,25.912632296666665,-80.13773253166667,-1.2,-1.4,7.0,0.0,33.1,-0.04,0.03,-1.03,2.68,Thruster,6.1,6.1,13026.0,135021.0,20.85,53177.74,35.15,-0.0,-0.0,1.78,60.71,4.42,-0.12,1.22
20260130,135025,25.912620173333334,-80.13772682166666,-2.4,-1.1,7.0,0.0,33.1,-0.07,0.01,-1.03,0.01,Thruster,0.0,0.0,13026.0,135022.0,20.849,53181.27,35.15,0.0,0.0,1.78,60.99,4.44,-0.13,1.22
20260130,135026,25.912609551666666,-80.137721725,-1.4,-1.0,7.0,0.0,33.1,-0.06,0.01,-1.01,-0.74,Thruster,0.0,0.0,13026.0,135023.0,20.849,53178.27,35.15,0.0,0.0,1.77,61.19,4.45,-0.12,1.22
20260130,135027,25.912600831666666,-80.13771741333333,-1.2,-0.8,7.0,0.0,33.1,-0.05,0.01,-1.01,-0.05,Thruster,0.0,0.0,13026.0,135024.0,20.848,53179.27,35.15,0.0,0.0,1.8,61.39,4.47,-0.09,1.22
20260130,135028,25.912593281666666,-80.13771364333333,-1.5,-0.8,7.0,0.0,33.1,-0.04,0.01,-0.97,-0.67,Thruster,0.0,0.0,13026.0,135025.0,20.848,53168.05,35.14,0.0,0.001,1.83,61.54,4.48,-0.07,1.22
20260130,135029,25.912586548333334,-80.13771029,-0.8,-0.7,7.0,0.0,33.1,-0.02,0.01,-0.96,0.24,Thruster,39.7,0.0,13026.0,135026.0,20.847,53155.51,35.13,0.0,0.001,1.84,61.68,4.49,-0.06,1.22
20260130,135030,25.912579986666668,-80.13770702,-0.8,-0.9,7.0,0.0,33.1,0.01,0.01,-1.02,-0.8,Thruster,53.1,0.0,13026.0,135027.0,20.846,53161.36,35.14,0.0,0.001,1.87,61.79,4.5,-0.02,1.22
20260130,135031,25.9125705,-80.13770216833333,1.5,-0.8,7.0,0.0,33.1,0.06,-0.01,-0.96,-1.32,Thruster,69.7,7.2,13026.0,135028.0,20.846,53165.33,35.14,0.0,0.001,1.91,61.89,4.5,-0.01,1.22
20260130,135032,25.912553556666666,-80.13769353166667,2.2,-1.3,7.0,0.0,33.1,0.02,0.06,-0.96,4.96,Thruster,59.1,27.3,13026.0,135029.0,20.846,53150.89,35.13,0.0,0.002,1.88,61.97,4.51,0.01,1.22
20260130,135033,25.912536788333334,-80.13768644333334,0.8,-1.3,7.0,0.0,33.1,-0.05,-0.02,-0.99,2.69,Thruster,25.1,25.1,13026.0,135030.0,20.844,53134.45,35.12,0.0,0.003,1.88,62.01,4.51,0.04,1.22
20260130,135034,25.912523581666665,-80.137681575,-2.8,-1.0,7.0,0.0,33.1,-0.07,0.01,-1.06,0.98,Thruster,4.5,-4.5,13026.0,135031.0,20.841,53128.13,35.11,0.01,0.003,1.87,62.01,4.51,0.02,1.22
20260130,135035,25.912512083333333,-80.137677335,-2.6,-0.8,7.0,0.0,33.2,-0.05,0.05,-0.98,-1.16,Thruster,-0.5,-50.6,13026.0,135032.0,20.838,53128.08,35.11,0.01,0.004,1.93,61.99,4.51,0.03,1.22
20260130,135036,25.912501653333333,-80.13767283,0.1,-0.5,7.0,0.0,33.2,-0.02,-0.16,-0.92,-12.73,Thruster,-5.2,-75.2,13026.0,135033.0,20.837,53152.85,35.13,0.01,0.004,1.9,61.96,4.51,0.05,1.22
20260130,135037,25.912493871666666,-80.137666395,-1.7,1.0,7.0,0.0,33.2,-0.05,-0.04,-0.98,-21.72,Thruster,-5.2,-75.2,13026.0,135034.0,20.838,53190.62,35.16,0.01,0.005,1.9,61.96,4.51,0.1,1.22
20260130,135038,25.912490133333332,-80.13765878666666,-1.0,-0.2,7.0,0.0,33.2,-0.07,0.12,-1.16,-22.52,Thruster,-3.3,-67.2,13026.0,135035.0,20.842,53200.58,35.17,0.01,0.005,1.86,62.01,4.51,0.11,1.22
20260130,135039,25.912489316666665,-80.137652145,-2.0,0.8,7.0,0.0,33.2,0.02,-0.06,-0.87,-22.41,Thruster,-2.9,-58.9,13026.0,135036.0,20.844,53185.89,35.15,0.01,0.005,1.86,62.08,4.52,0.12,1.22
20260130,135041,25.912490781666666,-80.13764718666667,-2.0,-1.6,7.0,0.0,33.2,-0.13,-0.02,-1.07,-26.34,Thruster,-5.2,-75.2,13026.0,135037.0,20.844,53155.09,35.13,0.01,0.004,1.85,62.13,4.52,0.12,1.22
20260130,135041,25.912494058333333,-80.137643585,-2.7,-1.9,7.0,0.0,33.2,-0.09,-0.17,-0.77,-23.02,Thruster,-5.2,-75.2,13026.0,135038.0,20.841,53109.71,35.1,0.01,0.004,1.82,62.14,4.52,0.11,1.22
20260130,135042,25.912498041666666,-80.13764233333333,-1.0,0.2,7.0,0.0,33.2,-0.01,-0.04,-1.0,-27.99,Thruster,-5.2,-75.2,13026.0,135039.0,20.835,53068.69,35.07,0.01,0.004,1.78,62.09,4.52,0.1,1.22
20260130,135043,25.912500611666665,-80.13764392666667,-1.9,0.7,7.0,0.0,33.2,-0.05,-0.08,-0.99,-27.79,Thruster,-6.5,-60.6,13026.0,135040.0,20.828,53011.93,35.03,0.01,0.004,1.78,61.96,4.51,0.09,1.22
20260130,135044,25.912501361666667,-80.137646065,-2.7,-0.2,7.0,0.0,33.2,-0.08,0.03,-1.04,-18.23,Thruster,0.0,0.0,13026.0,135041.0,20.819,52959.26,34.99,0.01,0.005,1.76,61.77,4.5,0.09,1.22
20260130,135046,25.912501266666666,-80.13764754666667,-1.9,-0.6,7.0,0.0,33.3,-0.04,0.01,-1.01,-10.43,Thruster,0.0,0.0,13026.0,135042.0,20.81,52903.98,34.95,0.01,0.005,1.74,61.48,4.48,0.06,1.22
20260130,135047,25.912501158333335,-80.13764882166667,-1.1,-0.6,7.0,0.0,33.3,-0.0,0.0,-0.95,-8.15,Thruster,60.3,0.0,13026.0,135043.0,20.801,52858.32,34.91,0.01,0.004,1.68,57.83,4.22,0.05,1.22
20260130,135048,25.912502691666667,-80.137652965,0.8,-0.6,7.0,0.0,33.3,0.02,-0.03,-1.09,-2.96,Thruster,51.8,0.0,13026.0,135044.0,20.793,52816.57,34.88,0.01,0.003,1.65,57.17,4.17,0.04,1.22
20260130,135048,25.912502691666667,-80.137652965,0.8,-0.6,7.0,0.0,33.3,0.02,-0.03,-1.09,-2.96,Thruster,51.8,0.0,13026.0,135045.0,20.785,52788.19,34.86,0.0,0.003,1.61,56.67,4.13,0.04,1.22
20260130,135049,25.912507456666667,-80.137664435,0.1,-0.6,7.0,0.0,33.3,0.04,0.09,-1.02,2.93,Thruster,57.4,15.2,13026.0,135046.0,20.779,52763.05,34.84,0.01,0.004,1.57,56.49,4.12,0.05,1.22
20260130,135050,25.912514703333333,-80.13767926833333,-0.4,-1.0,7.0,0.0,33.2,-0.05,0.03,-0.98,3.23,Thruster,26.6,26.6,13026.0,135047.0,20.772,52753.21,34.83,0.01,0.004,1.56,56.41,4.12,0.04,1.22
20260130,135051,25.912521568333332,-80.13769156166667,-1.3,-1.1,7.0,0.0,33.2,-0.05,0.01,-1.02,4.65,Thruster,-0.3,56.4,13026.0,135048.0,20.766,52760.72,34.84,0.01,0.004,1.62,56.51,4.13,0.02,1.22
20260130,135052,25.912529451666668,-80.13770285333334,-1.5,-1.3,7.0,0.0,33.2,-0.07,0.23,-0.95,12.16,Thruster,-5.2,75.2,13026.0,135049.0,20.764,52783.5,34.86,0.01,0.005,1.67,56.7,4.14,0.04,1.22
20260130,135053,25.912539538333334,-80.13771223166667,-2.6,-0.8,7.0,0.0,33.2,-0.06,-0.01,-1.04,6.27,Thruster,-14.5,25.1,13026.0,135050.0,20.765,52818.71,34.88,0.01,0.005,1.64,57.0,4.16,0.06,1.22
20260130,135054,25.912547095,-80.13771807,-2.5,-0.5,7.0,0.0,33.2,-0.06,-0.0,-1.05,1.68,Thruster,5.4,5.4,13026.0,135051.0,20.768,52876.8,34.93,0.01,0.005,1.68,57.3,4.18,0.1,1.22
20260130,135055,25.912553765,-80.13772307,-1.2,-0.4,7.0,0.0,33.2,-0.01,-0.04,-1.01,1.56,Thruster,60.3,0.0,13026.0,135052.0,20.775,52940.71,34.97,0.01,0.006,1.72,57.68,4.21,0.14,1.22
20260130,135056,25.912562806666667,-80.13772933,0.5,-0.7,7.0,0.0,33.2,0.11,0.14,-0.96,1.25,Thruster,70.0,0.0,13026.0,135053.0,20.785,53004.95,35.02,0.01,0.007,1.73,58.03,4.23,0.15,1.22
20260130,135057,25.912576663333333,-80.13773864,1.3,-0.6,7.0,0.0,33.2,0.04,-0.09,-0.78,-0.33,Thruster,70.0,0.0,13026.0,135054.0,20.797,53058.75,35.06,0.01,0.008,1.78,61.49,4.48,0.17,1.22
20260130,135058,25.912590605,-80.13774825,0.1,-0.6,7.0,0.0,33.2,-0.1,-0.04,-1.04,0.05,Thruster,37.0,0.0,13026.0,135055.0,20.808,53127.85,35.11,0.01,0.008,1.8,61.92,4.51,0.17,1.22
20260130,135059,25.912602211666666,-80.13775635666667,-2.6,-0.5,7.0,0.0,33.2,-0.08,0.02,-1.0,-0.1,Thruster,0.0,0.0,13026.0,135056.0,20.821,53190.71,35.16,0.01,0.009,1.88,62.39,4.54,0.17,1.22
20260130,135100,25.912612436666667,-80.13776357166667,-2.5,-0.4,7.0,0.0,33.2,-0.04,-0.06,-0.98,-0.32,Thruster,67.5,0.0,13026.0,135057.0,20.834,53257.27,35.21,0.01,0.009,1.91,62.77,4.57,0.19,1.22
20260130,135101,25.912623228333334,-80.13777138,-0.6,-0.3,7.0,0.0,33.2,-0.01,0.04,-1.01,-1.67,Thruster,23.1,0.0,13026.0,135058.0,20.848,53309.77,35.25,0.01,0.009,1.93,62.93,4.58,0.21,1.22
20260130,135102,25.91263364,-80.137779615,-2.0,-0.4,7.0,0.0,33.2,-0.07,-0.0,-1.01,-1.1,Thruster,0.0,0.0,13026.0,135059.0,20.861,53349.41,35.28,0.01,0.008,1.93,63.16,4.59,0.22,1.22
20260130,135103,25.912642473333335,-80.137786975,-3.0,-0.5,7.0,0.0,33.2,-0.05,0.02,-1.02,0.17,Thruster,-0.4,-57.7,13026.0,135100.0,20.875,53372.17,35.29,0.01,0.008,1.89,63.37,4.61,0.22,1.22
20260130,135104,25.912649328333334,-80.137793105,-0.7,-0.1,7.0,0.0,33.2,-0.09,-0.01,-1.02,-9.75,Thruster,-5.5,-52.4,13026.0,135101.0,20.884,53390.46,35.31,0.01,0.008,1.93,63.52,4.62,0.23,1.22
20260130,135105,25.912653763333335,-80.13779948833333,-2.9,0.1,7.0,0.0,33.2,-0.06,-0.05,-0.99,-11.81,Thruster,0.0,0.0,13026.0,135102.0,20.893,53402.36,35.31,0.01,0.008,1.94,63.68,4.63,0.22,1.22
20260130,135106,25.912656598333335,-80.13780545333333,-1.6,-0.5,7.0,0.0,33.2,-0.06,0.03,-1.0,-2.1,Thruster,-0.2,39.7,13026.0,135103.0,20.899,53416.15,35.32,0.01,0.008,1.96,63.82,4.64,0.23,1.22
20260130,135107,25.912659063333333,-80.13781039833333,-2.8,-0.5,7.0,0.0,33.3,-0.1,0.06,-1.07,4.29,Thruster,-5.2,75.2,13026.0,135104.0,20.905,53415.77,35.32,0.01,0.008,1.98,63.98,4.65,0.19,1.22
20260130,135108,25.912662193333333,-80.13781408833333,-2.1,-2.0,7.0,0.0,33.3,-0.11,0.07,-0.91,18.45,Thruster,-7.2,54.1,13026.0,135105.0,20.908,53391.04,35.31,0.01,0.008,2.01,64.1,4.66,0.17,1.22
20260130,135109,25.912665683333334,-80.13781549333333,-2.7,-1.2,7.0,0.0,33.3,-0.05,-0.0,-1.0,14.76,Thruster,0.0,0.0,13026.0,135106.0,20.908,53374.68,35.29,0.01,0.007,2.03,64.22,4.66,0.14,1.22
20260130,135110,25.912668596666666,-80.137816125,-2.2,-1.0,7.0,0.0,33.2,-0.04,0.02,-1.0,9.92,Thruster,0.0,0.0,13026.0,135107.0,20.909,53360.61,35.28,0.01,0.006,1.99,64.3,4.67,0.08,1.22
20260130,135111,25.912671033333332,-80.13781642833334,-1.7,-0.6,7.0,0.0,33.2,-0.03,0.01,-1.0,6.47,Thruster,0.0,0.0,13026.0,135108.0,20.909,53347.5,35.27,0.01,0.005,1.98,64.37,4.68,0.06,1.22
20260130,135112,25.912673191666666,-80.13781652166666,-2.6,-1.0,7.0,0.0,33.2,-0.04,0.01,-1.01,5.48,Thruster,0.0,0.0,13026.0,135109.0,20.908,53338.38,35.27,0.01,0.004,1.99,64.42,4.68,0.03,1.22
20260130,135113,25.912675241666665,-80.13781641833333,-2.6,-1.2,7.0,0.0,33.2,-0.04,0.02,-1.0,4.1,Thruster,0.0,0.0,13026.0,135110.0,20.907,53334.89,35.26,0.01,0.004,1.99,64.46,4.68,0.02,1.22
20260130,135114,25.91267733833333,-80.13781624333333,-2.0,-1.0,7.0,0.0,33.2,-0.03,0.02,-0.99,1.98,Thruster,0.0,0.0,13026.0,135111.0,20.906,53332.65,35.26,0.01,0.003,2.0,64.57,4.69,0.01,1.22
20260130,135115,25.912679225,-80.13781605333334,-2.1,-1.0,7.0,0.0,33.2,-0.03,0.02,-1.0,0.59,Thruster,0.0,0.0,13026.0,135112.0,20.905,53336.39,35.27,0.0,0.003,1.97,64.71,4.7,-0.01,1.22
20260130,135116,25.912680993333332,-80.13781588833334,-2.3,-1.1,7.0,0.0,33.2,-0.03,0.01,-1.0,0.48,Thruster,0.0,0.0,13026.0,135113.0,20.904,53334.8,35.26,0.0,0.002,1.98,64.82,4.71,-0.01,1.22
